x,y,z,diam
3.950000000000000000e+01,-4.629999923706054688e+01,2.070000076293945312e+01,1.000000000000000000e+00
4.079999923706054688e+01,-4.879999923706054688e+01,2.250000000000000000e+01,5.000000000000000000e-01
4.400000000000000000e+01,-5.200000000000000000e+01,2.529999923706054688e+01,5.000000000000000000e-01
4.500000000000000000e+01,-5.529999923706054688e+01,2.850000000000000000e+01,1.000000000000000000e+00
4.650000000000000000e+01,-5.929999923706054688e+01,3.229999923706054688e+01,1.000000000000000000e+00
5.079999923706054688e+01,-6.260000228881835938e+01,3.600000000000000000e+01,1.000000000000000000e+00
5.420000076293945312e+01,-6.600000000000000000e+01,4.000000000000000000e+01,1.500000000000000000e+00
5.600000000000000000e+01,-7.030000305175781250e+01,4.270000076293945312e+01,5.000000000000000000e-01
5.600000000000000000e+01,-7.280000305175781250e+01,4.750000000000000000e+01,5.000000000000000000e-01
5.700000000000000000e+01,-7.530000305175781250e+01,4.850000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,-7.830000305175781250e+01,5.329999923706054688e+01,1.700000047683715820e+00
6.250000000000000000e+01,-8.100000000000000000e+01,5.450000000000000000e+01,5.000000000000000000e-01
6.419999694824218750e+01,-8.360000610351562500e+01,5.729999923706054688e+01,1.000000000000000000e+00
6.500000000000000000e+01,-8.680000305175781250e+01,6.129999923706054688e+01,1.000000000000000000e+00
6.619999694824218750e+01,-8.830000305175781250e+01,6.300000000000000000e+01,5.000000000000000000e-01
6.650000000000000000e+01,-8.930000305175781250e+01,6.500000000000000000e+01,1.000000000000000000e+00
6.780000305175781250e+01,-9.160000610351562500e+01,6.600000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,-9.460000610351562500e+01,6.769999694824218750e+01,5.000000000000000000e-01
6.619999694824218750e+01,-9.700000000000000000e+01,7.069999694824218750e+01,1.299999952316284180e+00
6.550000000000000000e+01,-1.000000000000000000e+02,7.430000305175781250e+01,1.000000000000000000e+00
6.550000000000000000e+01,-1.023000030517578125e+02,7.669999694824218750e+01,3.000000119209289551e-01
6.650000000000000000e+01,-1.056000061035156250e+02,7.850000000000000000e+01,5.000000000000000000e-01
6.680000305175781250e+01,-1.083000030517578125e+02,8.100000000000000000e+01,5.000000000000000000e-01
6.719999694824218750e+01,-1.100000000000000000e+02,8.330000305175781250e+01,5.000000000000000000e-01
6.819999694824218750e+01,-1.126000061035156250e+02,8.550000000000000000e+01,5.000000000000000000e-01
6.919999694824218750e+01,-1.143000030517578125e+02,8.830000305175781250e+01,5.000000000000000000e-01
7.019999694824218750e+01,-1.160000000000000000e+02,9.030000305175781250e+01,5.000000000000000000e-01
7.080000305175781250e+01,-1.186000061035156250e+02,9.269999694824218750e+01,5.000000000000000000e-01
7.119999694824218750e+01,-1.223000030517578125e+02,9.630000305175781250e+01,5.000000000000000000e-01
7.119999694824218750e+01,-1.248000030517578125e+02,1.010000000000000000e+02,2.000000000000000000e+00
7.150000000000000000e+01,-1.246000061035156250e+02,1.063000030517578125e+02,5.000000000000000000e-01
7.280000305175781250e+01,-1.268000030517578125e+02,1.120000000000000000e+02,1.000000000000000000e+00
7.319999694824218750e+01,-1.276000061035156250e+02,1.163000030517578125e+02,1.000000000000000000e+00
7.419999694824218750e+01,-1.310000000000000000e+02,1.206999969482421875e+02,5.000000000000000000e-01
7.500000000000000000e+01,-1.338000030517578125e+02,1.240000000000000000e+02,1.000000000000000000e+00
7.550000000000000000e+01,-1.353000030517578125e+02,1.260000000000000000e+02,3.000000119209289551e-01
7.619999694824218750e+01,-1.368000030517578125e+02,1.265000000000000000e+02,3.000000119209289551e-01
7.750000000000000000e+01,-1.400000000000000000e+02,1.276999969482421875e+02,3.000000119209289551e-01
7.850000000000000000e+01,-1.430000000000000000e+02,1.295000000000000000e+02,3.000000119209289551e-01
8.080000305175781250e+01,-1.466000061035156250e+02,1.310000000000000000e+02,5.000000000000000000e-01
8.219999694824218750e+01,-1.483000030517578125e+02,1.315000000000000000e+02,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,-7.300000190734863281e+00,2.699999809265136719e+00,4.000000000000000000e+00
2.579999923706054688e+01,-7.000000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00
2.820000076293945312e+01,-9.300000190734863281e+00,2.300000190734863281e+00,2.700000047683715820e+00
3.150000000000000000e+01,-1.160000038146972656e+01,3.300000190734863281e+00,3.500000000000000000e+00
3.200000000000000000e+01,-1.200000000000000000e+01,5.000000000000000000e+00,3.500000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000000e+01,-1.200000000000000000e+01,5.000000000000000000e+00,3.500000000000000000e+00
3.400000000000000000e+01,-1.160000038146972656e+01,5.500000000000000000e+00,2.299999952316284180e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000000e+01,-1.160000038146972656e+01,5.500000000000000000e+00,2.299999952316284180e+00
3.450000000000000000e+01,-1.080000019073486328e+01,5.699999809265136719e+00,1.000000000000000000e+00
3.679999923706054688e+01,-9.000000000000000000e+00,8.699999809265136719e+00,1.000000000000000000e+00
3.979999923706054688e+01,-6.600000381469726562e+00,1.069999980926513672e+01,1.500000000000000000e+00
4.250000000000000000e+01,-2.300000190734863281e+00,1.670000076293945312e+01,1.500000000000000000e+00
4.279999923706054688e+01,1.999999761581420898e+00,2.070000076293945312e+01,2.000000000000000000e+00
4.450000000000000000e+01,5.000000000000000000e+00,2.500000000000000000e+01,1.299999952316284180e+00
4.579999923706054688e+01,6.399999618530273438e+00,3.050000000000000000e+01,1.000000000000000000e+00
4.779999923706054688e+01,6.699999809265136719e+00,3.850000000000000000e+01,5.000000000000000000e-01
5.320000076293945312e+01,6.699999809265136719e+00,4.500000000000000000e+01,5.000000000000000000e-01
5.650000000000000000e+01,6.399999618530273438e+00,5.200000000000000000e+01,1.299999952316284180e+00
5.950000000000000000e+01,8.399999618530273438e+00,5.929999923706054688e+01,3.000000119209289551e-01
6.350000000000000000e+01,1.019999980926513672e+01,6.329999923706054688e+01,1.000000000000000000e+00
6.379999923706054688e+01,1.019999980926513672e+01,6.530000305175781250e+01,1.299999952316284180e+00
6.719999694824218750e+01,1.100000000000000000e+01,7.000000000000000000e+01,5.000000000000000000e-01
6.900000000000000000e+01,1.339999961853027344e+01,7.330000305175781250e+01,1.299999952316284180e+00
7.300000000000000000e+01,1.620000076293945312e+01,7.800000000000000000e+01,5.000000000000000000e-01
7.419999694824218750e+01,1.700000000000000000e+01,8.200000000000000000e+01,1.500000000000000000e+00
7.650000000000000000e+01,1.870000076293945312e+01,8.800000000000000000e+01,1.000000000000000000e+00
8.080000305175781250e+01,2.100000000000000000e+01,9.330000305175781250e+01,1.000000000000000000e+00
8.319999694824218750e+01,2.220000076293945312e+01,9.430000305175781250e+01,5.000000000000000000e-01
8.600000000000000000e+01,2.440000152587890625e+01,9.569999694824218750e+01,1.000000000000000000e+00
8.619999694824218750e+01,2.800000000000000000e+01,9.930000305175781250e+01,3.000000119209289551e-01
8.680000305175781250e+01,3.220000076293945312e+01,1.046999969482421875e+02,2.000000000000000000e+00
8.719999694824218750e+01,3.540000152587890625e+01,1.065000000000000000e+02,3.000000119209289551e-01
8.919999694824218750e+01,3.670000076293945312e+01,1.096999969482421875e+02,5.000000000000000000e-01
9.350000000000000000e+01,3.870000076293945312e+01,1.130000000000000000e+02,3.000000119209289551e-01
9.619999694824218750e+01,3.970000076293945312e+01,1.165000000000000000e+02,5.000000000000000000e-01
1.000000000000000000e+02,3.920000076293945312e+01,1.210000000000000000e+02,1.500000000000000000e+00
1.020000000000000000e+02,4.100000000000000000e+01,1.253000030517578125e+02,5.000000000000000000e-01
1.038000030517578125e+02,4.170000076293945312e+01,1.273000030517578125e+02,5.000000000000000000e-01
1.048000030517578125e+02,4.400000000000000000e+01,1.303000030517578125e+02,1.500000000000000000e+00
1.065000000000000000e+02,4.420000076293945312e+01,1.325000000000000000e+02,5.000000000000000000e-01
1.068000030517578125e+02,4.570000076293945312e+01,1.350000000000000000e+02,5.000000000000000000e-01
1.080000000000000000e+02,4.720000076293945312e+01,1.365000000000000000e+02,3.000000119209289551e-01
1.078000030517578125e+02,4.720000076293945312e+01,1.386999969482421875e+02,3.000000119209289551e-01
1.095000000000000000e+02,4.820000076293945312e+01,1.436999969482421875e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000000e+01,-1.160000038146972656e+01,5.500000000000000000e+00,2.299999952316284180e+00
3.479999923706054688e+01,-1.200000000000000000e+01,4.699999809265136719e+00,1.000000000000000000e+00
4.020000076293945312e+01,-1.359999942779541016e+01,4.699999809265136719e+00,1.500000000000000000e+00
4.350000000000000000e+01,-1.500000095367431641e+01,4.699999809265136719e+00,2.299999952316284180e+00
4.650000000000000000e+01,-1.659999847412109375e+01,4.500000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.650000000000000000e+01,-1.659999847412109375e+01,4.500000000000000000e+00,2.000000000000000000e+00
4.700000000000000000e+01,-1.700000000000000000e+01,2.500000000000000000e+00,1.000000000000000000e+00
4.950000000000000000e+01,-1.779999923706054688e+01,1.699999809265136719e+00,1.500000000000000000e+00
5.150000000000000000e+01,-1.959999847412109375e+01,-5.000000000000000000e-01,1.299999952316284180e+00
5.579999923706054688e+01,-2.129999923706054688e+01,-3.700000762939453125e+00,5.000000000000000000e-01
5.800000000000000000e+01,-2.259999847412109375e+01,-5.700000762939453125e+00,1.500000000000000000e+00
6.150000000000000000e+01,-2.459999847412109375e+01,-7.299999237060546875e+00,1.299999952316284180e+00
6.619999694824218750e+01,-2.559999847412109375e+01,-9.700000762939453125e+00,5.000000000000000000e-01
7.050000000000000000e+01,-3.059999847412109375e+01,-1.600000000000000000e+01,1.000000000000000000e+00
7.450000000000000000e+01,-3.279999923706054688e+01,-2.050000000000000000e+01,1.299999952316284180e+00
7.780000305175781250e+01,-3.529999923706054688e+01,-2.370000076293945312e+01,5.000000000000000000e-01
8.319999694824218750e+01,-3.879999923706054688e+01,-2.800000000000000000e+01,1.000000000000000000e+00
8.850000000000000000e+01,-3.979999923706054688e+01,-3.129999923706054688e+01,5.000000000000000000e-01
9.519999694824218750e+01,-4.100000000000000000e+01,-3.500000000000000000e+01,1.000000000000000000e+00
1.015000000000000000e+02,-4.100000000000000000e+01,-4.029999923706054688e+01,2.000000000000000000e+00
1.080000000000000000e+02,-4.159999847412109375e+01,-4.470000076293945312e+01,5.000000000000000000e-01
1.138000030517578125e+02,-4.229999923706054688e+01,-4.950000000000000000e+01,5.000000000000000000e-01
1.198000030517578125e+02,-4.329999923706054688e+01,-5.250000000000000000e+01,5.000000000000000000e-01
1.278000030517578125e+02,-4.259999847412109375e+01,-5.750000000000000000e+01,1.000000000000000000e+00
1.340000000000000000e+02,-4.300000000000000000e+01,-5.950000000000000000e+01,1.500000000000000000e+00
1.385000000000000000e+02,-4.279999923706054688e+01,-6.469999694824218750e+01,1.500000000000000000e+00
1.385000000000000000e+02,-4.259999847412109375e+01,-6.669999694824218750e+01,5.000000000000000000e-01
1.461999969482421875e+02,-4.529999923706054688e+01,-7.230000305175781250e+01,5.000000000000000000e-01
1.528000030517578125e+02,-4.659999847412109375e+01,-7.800000000000000000e+01,5.000000000000000000e-01
1.578000030517578125e+02,-4.729999923706054688e+01,-8.430000305175781250e+01,5.000000000000000000e-01
1.605000000000000000e+02,-4.629999923706054688e+01,-8.600000000000000000e+01,5.000000000000000000e-01
1.648000030517578125e+02,-4.579999923706054688e+01,-8.769999694824218750e+01,5.000000000000000000e-01
1.705000000000000000e+02,-4.829999923706054688e+01,-9.150000000000000000e+01,1.000000000000000000e+00
1.788000030517578125e+02,-5.059999847412109375e+01,-9.669999694824218750e+01,5.000000000000000000e-01
1.860000000000000000e+02,-5.479999923706054688e+01,-1.005000000000000000e+02,5.000000000000000000e-01
1.930000000000000000e+02,-5.829999923706054688e+01,-1.035000000000000000e+02,5.000000000000000000e-01
1.980000000000000000e+02,-5.800000000000000000e+01,-1.066999969482421875e+02,1.000000000000000000e+00
2.031999969482421875e+02,-6.160000228881835938e+01,-1.136999969482421875e+02,3.000000119209289551e-01
2.058000030517578125e+02,-6.379999923706054688e+01,-1.170000000000000000e+02,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.650000000000000000e+01,-1.659999847412109375e+01,4.500000000000000000e+00,2.000000000000000000e+00
4.650000000000000000e+01,-1.579999923706054688e+01,5.300000190734863281e+00,5.000000000000000000e-01
5.150000000000000000e+01,-1.779999923706054688e+01,8.000000000000000000e+00,1.500000000000000000e+00
5.679999923706054688e+01,-1.859999847412109375e+01,9.699999809265136719e+00,1.000000000000000000e+00
6.379999923706054688e+01,-1.779999923706054688e+01,1.169999980926513672e+01,1.500000000000000000e+00
6.800000000000000000e+01,-1.600000000000000000e+01,1.369999980926513672e+01,1.000000000000000000e+00
7.280000305175781250e+01,-1.459999847412109375e+01,1.569999980926513672e+01,1.500000000000000000e+00
7.780000305175781250e+01,-1.199999904632568359e+01,1.870000076293945312e+01,1.000000000000000000e+00
8.350000000000000000e+01,-6.599999427795410156e+00,2.050000000000000000e+01,1.299999952316284180e+00
8.880000305175781250e+01,-2.799999237060546875e+00,2.100000000000000000e+01,5.000000000000000000e-01
9.419999694824218750e+01,-1.299999237060546875e+00,2.050000000000000000e+01,5.000000000000000000e-01
1.000000000000000000e+02,1.000000715255737305e+00,1.929999923706054688e+01,1.299999952316284180e+00
1.060000000000000000e+02,3.200000762939453125e+00,2.000000000000000000e+01,1.500000000000000000e+00
1.101999969482421875e+02,4.000000953674316406e+00,2.070000076293945312e+01,1.000000000000000000e+00
1.155000000000000000e+02,4.400000572204589844e+00,1.970000076293945312e+01,2.000000000000000000e+00
1.208000030517578125e+02,7.200000762939453125e+00,2.000000000000000000e+01,2.000000000000000000e+00
1.265000000000000000e+02,1.200000095367431641e+01,2.070000076293945312e+01,1.299999952316284180e+00
1.295000000000000000e+02,1.420000076293945312e+01,2.329999923706054688e+01,1.000000000000000000e+00
1.305000000000000000e+02,1.900000000000000000e+01,2.550000000000000000e+01,5.000000000000000000e-01
1.341999969482421875e+02,1.970000076293945312e+01,2.770000076293945312e+01,1.500000000000000000e+00
1.380000000000000000e+02,2.100000000000000000e+01,3.070000076293945312e+01,1.000000000000000000e+00
1.430000000000000000e+02,2.340000152587890625e+01,3.300000000000000000e+01,1.299999952316284180e+00
1.485000000000000000e+02,2.500000000000000000e+01,3.450000000000000000e+01,1.000000000000000000e+00
1.561999969482421875e+02,2.620000076293945312e+01,3.450000000000000000e+01,5.000000000000000000e-01
1.615000000000000000e+02,2.700000000000000000e+01,3.570000076293945312e+01,3.000000119209289551e-01
1.680000000000000000e+02,2.370000076293945312e+01,3.529999923706054688e+01,1.000000000000000000e+00
1.740000000000000000e+02,2.000000000000000000e+01,3.550000000000000000e+01,1.000000000000000000e+00
1.795000000000000000e+02,2.020000076293945312e+01,3.700000000000000000e+01,3.000000119209289551e-01
1.865000000000000000e+02,2.040000152587890625e+01,3.729999923706054688e+01,3.000000119209289551e-01
1.928000030517578125e+02,2.240000152587890625e+01,3.729999923706054688e+01,1.000000000000000000e+00
1.980000000000000000e+02,2.120000076293945312e+01,3.750000000000000000e+01,5.000000000000000000e-01
